dstport,protocol,tag
60248,icmp,dc_t907
47133,udp,dc_t277
23285,tcp,dc_t846
30814,icmp,dc_t601
7652,tcp,dc_t644
44088,tcp,dc_t559
63122,icmp,dc_t725
20003,udp,dc_t952
17698,icmp,dc_t273
57994,icmp,dc_t679
8754,tcp,dc_t633
65176,udp,dc_t440
29721,udp,dc_t301
47425,tcp,dc_t167
46918,tcp,dc_t698
63148,udp,dc_t911
12226,icmp,dc_t559
1622,icmp,dc_t345
46715,udp,dc_t192
12599,tcp,dc_t866
8146,tcp,dc_t950
5608,udp,dc_t032
18624,udp,dc_t923
64257,udp,dc_t283
28538,icmp,dc_t491
65023,tcp,dc_t823
45234,icmp,dc_t729
25772,udp,dc_t298
18410,udp,dc_t127
37240,tcp,dc_t742
2441,tcp,dc_t260
23297,icmp,dc_t594
19540,tcp,dc_t238
28032,icmp,dc_t472
31019,icmp,dc_t285
45466,udp,dc_t491
857,icmp,dc_t799
62855,icmp,dc_t309
5501,udp,dc_t210
38318,icmp,dc_t542
8900,icmp,dc_t373
34307,tcp,dc_t206
18228,udp,dc_t345
62909,tcp,dc_t976
14728,icmp,dc_t846
63801,tcp,dc_t513
35529,icmp,dc_t356
6050,icmp,dc_t690
21310,tcp,dc_t779
48237,icmp,dc_t016
12371,icmp,dc_t871
38840,udp,dc_t416
53779,udp,dc_t365
35346,icmp,dc_t790
3712,tcp,dc_t579
4079,udp,dc_t663
22512,udp,dc_t211
46099,tcp,dc_t182
50439,tcp,dc_t273
14245,icmp,dc_t652
64691,udp,dc_t745
49073,icmp,dc_t973
55667,tcp,dc_t129
31578,icmp,dc_t721
64141,udp,dc_t566
35479,icmp,dc_t518
29938,tcp,dc_t624
43993,icmp,dc_t620
9715,tcp,dc_t427
19511,udp,dc_t968
2392,tcp,dc_t322
28663,icmp,dc_t142
7198,tcp,dc_t938
25035,tcp,dc_t769
33686,icmp,dc_t222
45247,icmp,dc_t985
26128,udp,dc_t244
61424,tcp,dc_t889
15401,icmp,dc_t319
45098,udp,dc_t944
12746,icmp,dc_t691
39478,tcp,dc_t959
49289,udp,dc_t148
53347,tcp,dc_t553
33277,icmp,dc_t632
41906,tcp,dc_t178
11409,udp,dc_t393
51941,tcp,dc_t366
29319,icmp,dc_t473
13465,icmp,dc_t563
31584,icmp,dc_t641
61277,icmp,dc_t597
11756,icmp,dc_t415
51761,icmp,dc_t506
42692,tcp,dc_t591
34738,udp,dc_t933
62801,udp,dc_t738
17388,icmp,dc_t213
32888,icmp,dc_t333
17591,udp,dc_t619
57573,udp,dc_t083
25754,udp,dc_t740
63674,icmp,dc_t797
50027,icmp,dc_t673
43173,tcp,dc_t333
59165,tcp,dc_t841
38061,icmp,dc_t701
15041,icmp,dc_t327
52460,tcp,dc_t520
3252,icmp,dc_t593
36672,tcp,dc_t146
63404,icmp,dc_t828
2337,icmp,dc_t820
62717,icmp,dc_t374
53317,udp,dc_t598
13246,icmp,dc_t154
14008,tcp,dc_t507
46932,udp,dc_t965
25901,icmp,dc_t873
22138,udp,dc_t302
26868,tcp,dc_t761
46634,tcp,dc_t902
55424,udp,dc_t069
12515,icmp,dc_t222
20667,tcp,dc_t032
8598,icmp,dc_t622
1594,udp,dc_t456
38437,udp,dc_t596
16922,icmp,dc_t758
17980,udp,dc_t477
29069,tcp,dc_t877
54666,udp,dc_t695
52715,tcp,dc_t162
53953,tcp,dc_t981
34070,tcp,dc_t230
2289,udp,dc_t880
30035,icmp,dc_t277
9146,tcp,dc_t824
31145,icmp,dc_t946
19590,tcp,dc_t472
35474,udp,dc_t427
20090,udp,dc_t755
6917,icmp,dc_t539
54832,tcp,dc_t509
48761,udp,dc_t363
31468,icmp,dc_t387
42432,tcp,dc_t481
60903,udp,dc_t599
19469,tcp,dc_t294
14615,udp,dc_t548
7485,tcp,dc_t208
8189,icmp,dc_t448
4070,icmp,dc_t090
64664,icmp,dc_t342
16702,icmp,dc_t927
65494,icmp,dc_t375
63480,udp,dc_t333
35541,icmp,dc_t498
3513,tcp,dc_t492
35428,udp,dc_t978
50624,udp,dc_t846
53906,tcp,dc_t997
22204,icmp,dc_t477
25106,icmp,dc_t814
40613,tcp,dc_t784
12727,udp,dc_t141
24640,tcp,dc_t356
2372,udp,dc_t640
43198,icmp,dc_t800
13931,tcp,dc_t108
37472,tcp,dc_t453
24431,tcp,dc_t588
16499,tcp,dc_t270
24191,icmp,dc_t865
27602,icmp,dc_t699
35250,udp,dc_t540
64596,udp,dc_t024
20588,udp,dc_t108
24181,icmp,dc_t108
61746,udp,dc_t311
63992,icmp,dc_t727
27590,udp,dc_t903
31252,tcp,dc_t321
41443,icmp,dc_t124
30304,icmp,dc_t003
12102,udp,dc_t005
10405,udp,dc_t934
20135,udp,dc_t768
44556,tcp,dc_t261
33639,udp,dc_t693
8281,icmp,dc_t092
5873,udp,dc_t153
65021,tcp,dc_t583
37016,icmp,dc_t015
42317,icmp,dc_t620
23373,tcp,dc_t940
23489,tcp,dc_t380
9677,udp,dc_t710
33643,tcp,dc_t616
22034,udp,dc_t231
32229,udp,dc_t060
3862,tcp,dc_t420
33431,tcp,dc_t581
37234,tcp,dc_t743
15337,tcp,dc_t327
23345,udp,dc_t177
61125,icmp,dc_t641
61018,icmp,dc_t258
46694,icmp,dc_t701
49670,icmp,dc_t872
6376,icmp,dc_t815
56580,icmp,dc_t898
27008,tcp,dc_t703
5152,tcp,dc_t239
55359,udp,dc_t360
28105,tcp,dc_t577
64364,tcp,dc_t536
3041,icmp,dc_t811
32037,tcp,dc_t779
33198,icmp,dc_t240
62309,udp,dc_t102
50529,tcp,dc_t679
45442,udp,dc_t392
32832,tcp,dc_t216
48911,icmp,dc_t198
42066,udp,dc_t129
41503,icmp,dc_t774
15466,tcp,dc_t093
39315,icmp,dc_t585
5135,udp,dc_t751
11248,icmp,dc_t024
32780,udp,dc_t144
52323,tcp,dc_t432
43692,icmp,dc_t601
32456,udp,dc_t251
18345,icmp,dc_t055
16837,tcp,dc_t679
31576,udp,dc_t896
36243,udp,dc_t833
65195,tcp,dc_t417
14686,tcp,dc_t366
12198,tcp,dc_t223
27085,icmp,dc_t689
58991,icmp,dc_t024
47633,tcp,dc_t573
32269,udp,dc_t876
64372,tcp,dc_t559
34734,udp,dc_t881
59693,icmp,dc_t419
30260,tcp,dc_t617
61350,icmp,dc_t396
20471,tcp,dc_t336
23023,icmp,dc_t022
6236,tcp,dc_t501
29444,udp,dc_t636
50077,tcp,dc_t362
62688,udp,dc_t677
36046,udp,dc_t578
49902,tcp,dc_t261
44251,icmp,dc_t267
22148,tcp,dc_t817
61754,icmp,dc_t088
61159,udp,dc_t396
35352,tcp,dc_t615
46150,tcp,dc_t897
42262,udp,dc_t879
62251,tcp,dc_t755
15225,icmp,dc_t942
42104,icmp,dc_t805
25659,udp,dc_t573
31296,icmp,dc_t890
55849,tcp,dc_t985
5846,tcp,dc_t462
49833,udp,dc_t845
64319,icmp,dc_t756
33468,udp,dc_t269
46971,icmp,dc_t507
45874,icmp,dc_t791
39550,udp,dc_t858
22042,udp,dc_t353
18837,icmp,dc_t566
30980,tcp,dc_t485
56099,udp,dc_t965
58974,icmp,dc_t879
7191,icmp,dc_t332
25594,tcp,dc_t705
54903,tcp,dc_t047
45482,udp,dc_t749
37518,tcp,dc_t363
27678,udp,dc_t943
48807,udp,dc_t941
14583,udp,dc_t938
61431,icmp,dc_t281
12108,tcp,dc_t966
41758,tcp,dc_t553
3245,tcp,dc_t599
24785,icmp,dc_t642
4703,icmp,dc_t843
62140,tcp,dc_t909
61544,icmp,dc_t276
48839,tcp,dc_t264
20154,udp,dc_t991
21003,udp,dc_t867
36379,udp,dc_t763
33434,tcp,dc_t653
64071,tcp,dc_t418
59976,icmp,dc_t567
13123,tcp,dc_t441
32624,icmp,dc_t368
30416,icmp,dc_t254
50038,udp,dc_t669
29209,icmp,dc_t461
51475,tcp,dc_t417
13418,tcp,dc_t757
13887,udp,dc_t640
33247,icmp,dc_t944
14028,udp,dc_t073
63662,icmp,dc_t320
1816,tcp,dc_t626
48591,udp,dc_t285
1145,icmp,dc_t427
45498,tcp,dc_t605
62720,icmp,dc_t345
25251,udp,dc_t855
29864,udp,dc_t817
45077,udp,dc_t355
64570,udp,dc_t591
47314,udp,dc_t392
41781,icmp,dc_t554
44532,icmp,dc_t135
53309,udp,dc_t810
59864,icmp,dc_t687
40511,tcp,dc_t183
26521,icmp,dc_t329
17743,tcp,dc_t231
48718,icmp,dc_t678
13102,udp,dc_t968
37643,icmp,dc_t364
24720,udp,dc_t267
35272,udp,dc_t378
20735,icmp,dc_t515
19888,tcp,dc_t950
26023,udp,dc_t285
47322,tcp,dc_t002
37227,icmp,dc_t489
31824,icmp,dc_t287
51416,tcp,dc_t125
54658,udp,dc_t600
23632,tcp,dc_t994
3304,tcp,dc_t182
20548,icmp,dc_t449
15353,tcp,dc_t883
14021,icmp,dc_t933
16401,udp,dc_t588
6252,udp,dc_t754
14809,tcp,dc_t311
6737,icmp,dc_t196
52890,tcp,dc_t693
14046,tcp,dc_t894
33722,icmp,dc_t764
18108,tcp,dc_t622
16514,udp,dc_t308
65022,udp,dc_t536
20970,tcp,dc_t758
59420,tcp,dc_t989
58586,tcp,dc_t639
42733,udp,dc_t022
15856,icmp,dc_t714
16096,udp,dc_t011
20617,icmp,dc_t554
27172,udp,dc_t251
14415,icmp,dc_t839
48567,tcp,dc_t153
38626,tcp,dc_t878
41798,udp,dc_t042
64480,tcp,dc_t617
32339,udp,dc_t551
61003,udp,dc_t973
284,icmp,dc_t430
52241,icmp,dc_t589
46780,tcp,dc_t856
31587,icmp,dc_t172
37893,tcp,dc_t560
29055,tcp,dc_t268
14311,tcp,dc_t432
27035,icmp,dc_t679
3180,tcp,dc_t706
50531,tcp,dc_t120
58247,udp,dc_t814
8706,tcp,dc_t655
8852,tcp,dc_t247
32300,udp,dc_t139
34679,udp,dc_t123
38191,udp,dc_t033
56296,udp,dc_t634
46278,icmp,dc_t376
1314,tcp,dc_t354
218,icmp,dc_t566
11201,tcp,dc_t517
26455,udp,dc_t298
18406,udp,dc_t676
49633,udp,dc_t676
33096,tcp,dc_t033
27902,udp,dc_t423
61455,udp,dc_t682
162,udp,dc_t398
5870,udp,dc_t177
9449,udp,dc_t023
64673,icmp,dc_t622
39101,icmp,dc_t113
20820,udp,dc_t515
32766,udp,dc_t465
56803,udp,dc_t153
50986,icmp,dc_t566
30562,udp,dc_t092
16274,tcp,dc_t737
4652,udp,dc_t355
30659,tcp,dc_t466
42704,udp,dc_t265
8255,icmp,dc_t944
20049,icmp,dc_t491
13287,tcp,dc_t159
16824,icmp,dc_t814
32983,icmp,dc_t794
35781,udp,dc_t857
36684,icmp,dc_t474
44682,tcp,dc_t900
12443,icmp,dc_t544
65381,icmp,dc_t345
25394,udp,dc_t207
15360,tcp,dc_t033
54931,udp,dc_t305
61172,icmp,dc_t359
3661,udp,dc_t669
46200,icmp,dc_t736
55294,udp,dc_t737
64024,icmp,dc_t754
48229,tcp,dc_t133
12442,udp,dc_t563
28259,udp,dc_t382
9059,udp,dc_t784
1742,tcp,dc_t311
20582,tcp,dc_t633
124,tcp,dc_t812
50352,icmp,dc_t759
18685,icmp,dc_t639
40230,icmp,dc_t079
61220,icmp,dc_t621
47697,icmp,dc_t925
63031,tcp,dc_t866
41953,udp,dc_t640
41042,icmp,dc_t390
33028,icmp,dc_t804
7803,tcp,dc_t174
47370,tcp,dc_t688
38190,tcp,dc_t517
1988,icmp,dc_t387
32417,tcp,dc_t870
32224,icmp,dc_t259
26188,icmp,dc_t452
65192,icmp,dc_t994
40356,icmp,dc_t196
1086,udp,dc_t716
29699,icmp,dc_t515
1252,icmp,dc_t494
7428,tcp,dc_t386
60415,tcp,dc_t996
9001,tcp,dc_t582
30197,tcp,dc_t236
34811,tcp,dc_t797
17508,icmp,dc_t460
22097,tcp,dc_t242
2921,icmp,dc_t542
62061,udp,dc_t893
43015,udp,dc_t236
40074,tcp,dc_t631
48065,udp,dc_t612
13910,tcp,dc_t384
2508,tcp,dc_t477
30016,icmp,dc_t117
8887,icmp,dc_t405
19964,udp,dc_t839
50458,udp,dc_t943
12992,icmp,dc_t044
61930,icmp,dc_t184
62222,udp,dc_t854
44497,tcp,dc_t253
28555,icmp,dc_t406
55641,udp,dc_t291
6595,tcp,dc_t381
14727,icmp,dc_t868
20856,udp,dc_t040
5699,tcp,dc_t078
14700,udp,dc_t970
62312,udp,dc_t645
61648,udp,dc_t755
23828,icmp,dc_t469
23226,icmp,dc_t513
26394,tcp,dc_t468
38294,tcp,dc_t929
46277,tcp,dc_t579
32729,udp,dc_t530
400,udp,dc_t479
57076,tcp,dc_t436
28059,tcp,dc_t582
30915,tcp,dc_t304
3254,icmp,dc_t776
11585,icmp,dc_t731
7238,tcp,dc_t357
61029,icmp,dc_t336
35496,tcp,dc_t255
28571,tcp,dc_t696
43263,udp,dc_t238
12034,icmp,dc_t662
31912,icmp,dc_t952
22540,udp,dc_t504
4451,tcp,dc_t404
3779,udp,dc_t744
42707,tcp,dc_t415
28479,tcp,dc_t204
60582,tcp,dc_t508
23988,icmp,dc_t009
5978,udp,dc_t716
16834,icmp,dc_t366
61344,icmp,dc_t122
26184,tcp,dc_t190
56456,udp,dc_t239
53605,tcp,dc_t418
47495,udp,dc_t162
63225,udp,dc_t095
20750,icmp,dc_t808
51671,icmp,dc_t415
25504,icmp,dc_t954
5950,tcp,dc_t002
18677,udp,dc_t348
26605,udp,dc_t475
1620,icmp,dc_t184
27052,tcp,dc_t149
26409,icmp,dc_t361
35518,icmp,dc_t210
38324,icmp,dc_t108
48296,tcp,dc_t923
36819,tcp,dc_t290
26019,udp,dc_t211
49487,tcp,dc_t909
59196,tcp,dc_t302
56520,icmp,dc_t620
15842,icmp,dc_t708
30918,udp,dc_t221
19203,icmp,dc_t352
19821,tcp,dc_t051
45072,icmp,dc_t213
46603,udp,dc_t706
59636,tcp,dc_t984
9846,icmp,dc_t381
810,icmp,dc_t424
19103,icmp,dc_t109
19136,icmp,dc_t141
38730,icmp,dc_t645
58223,udp,dc_t287
61871,icmp,dc_t197
10329,udp,dc_t504
50493,tcp,dc_t142
41321,icmp,dc_t424
61321,tcp,dc_t045
57298,tcp,dc_t944
26383,tcp,dc_t609
32639,udp,dc_t881
12858,udp,dc_t460
300,tcp,dc_t261
21058,icmp,dc_t745
30875,tcp,dc_t031
4040,icmp,dc_t991
65019,udp,dc_t570
14959,icmp,dc_t626
11276,icmp,dc_t057
24750,tcp,dc_t899
55670,udp,dc_t530
30588,icmp,dc_t833
7360,tcp,dc_t852
46343,tcp,dc_t207
21423,tcp,dc_t621
34728,icmp,dc_t853
61126,udp,dc_t428
6663,udp,dc_t911
1990,icmp,dc_t743
21529,udp,dc_t195
48323,udp,dc_t089
30653,tcp,dc_t132
6560,icmp,dc_t974
3210,tcp,dc_t080
7858,icmp,dc_t293
52170,icmp,dc_t294
30178,tcp,dc_t724
17383,udp,dc_t295
39808,icmp,dc_t015
19444,udp,dc_t868
36846,icmp,dc_t968
38945,icmp,dc_t864
32046,tcp,dc_t095
13430,udp,dc_t486
63609,icmp,dc_t210
23454,tcp,dc_t633
54857,icmp,dc_t894
2627,icmp,dc_t356
28179,udp,dc_t309
40176,udp,dc_t175
35210,tcp,dc_t124
14109,tcp,dc_t552
18864,udp,dc_t873
29121,udp,dc_t906
58893,tcp,dc_t711
57407,icmp,dc_t792
31899,icmp,dc_t542
47934,tcp,dc_t618
42823,icmp,dc_t500
48596,tcp,dc_t238
60133,icmp,dc_t340
56742,tcp,dc_t516
37304,icmp,dc_t967
28170,icmp,dc_t877
9506,icmp,dc_t251
43296,icmp,dc_t681
40615,icmp,dc_t326
25962,tcp,dc_t108
43714,udp,dc_t902
25228,icmp,dc_t053
55039,udp,dc_t641
5766,udp,dc_t158
19114,tcp,dc_t253
41190,tcp,dc_t277
2808,udp,dc_t567
922,icmp,dc_t140
19740,tcp,dc_t851
26951,tcp,dc_t905
29165,icmp,dc_t147
21100,icmp,dc_t560
45449,tcp,dc_t588
44688,icmp,dc_t666
56833,icmp,dc_t936
41256,tcp,dc_t803
44371,tcp,dc_t393
14729,udp,dc_t232
40636,tcp,dc_t666
1002,udp,dc_t569
36389,icmp,dc_t717
28097,udp,dc_t119
25245,tcp,dc_t182
41372,icmp,dc_t494
28650,tcp,dc_t099
14914,tcp,dc_t096
23964,icmp,dc_t734
51274,udp,dc_t415
52848,icmp,dc_t998
36866,udp,dc_t471
4184,icmp,dc_t484
54489,icmp,dc_t927
20748,udp,dc_t785
59839,udp,dc_t081
52229,tcp,dc_t150
7206,tcp,dc_t024
6887,udp,dc_t131
45087,tcp,dc_t031
62001,icmp,dc_t760
9065,tcp,dc_t775
47500,tcp,dc_t370
56111,icmp,dc_t265
43333,udp,dc_t664
12502,udp,dc_t730
22846,tcp,dc_t157
10326,udp,dc_t282
11453,udp,dc_t831
3417,tcp,dc_t712
57658,icmp,dc_t376
54729,udp,dc_t976
8454,udp,dc_t849
54245,tcp,dc_t809
26010,tcp,dc_t086
29537,udp,dc_t724
13624,icmp,dc_t109
34206,icmp,dc_t756
30927,icmp,dc_t613
25358,tcp,dc_t814
21456,icmp,dc_t593
52135,tcp,dc_t733
15269,tcp,dc_t010
48365,udp,dc_t715
44412,icmp,dc_t150
59002,udp,dc_t216
59057,icmp,dc_t371
21501,tcp,dc_t488
52584,tcp,dc_t663
6359,icmp,dc_t971
65224,udp,dc_t812
30735,tcp,dc_t921
30630,udp,dc_t417
40102,udp,dc_t199
5,tcp,dc_t656
34887,udp,dc_t071
3612,tcp,dc_t546
2173,tcp,dc_t925
24400,icmp,dc_t855
57829,tcp,dc_t726
16026,udp,dc_t210
49517,tcp,dc_t638
4829,udp,dc_t690
32503,icmp,dc_t903
37823,udp,dc_t279
30060,tcp,dc_t177
45772,udp,dc_t952
28042,tcp,dc_t652
39026,tcp,dc_t763
18335,udp,dc_t166
42031,icmp,dc_t197
50314,udp,dc_t975
6230,tcp,dc_t154
10947,tcp,dc_t270
59896,tcp,dc_t171
11787,udp,dc_t588
17614,tcp,dc_t296
36979,icmp,dc_t389
7353,icmp,dc_t664
17008,udp,dc_t748
39642,udp,dc_t299
3558,tcp,dc_t693
62455,tcp,dc_t552
27721,icmp,dc_t038
21504,tcp,dc_t839
50004,udp,dc_t893
11386,tcp,dc_t490
35150,udp,dc_t903
10506,tcp,dc_t475
39241,tcp,dc_t639
3564,icmp,dc_t892
22359,icmp,dc_t269
49157,icmp,dc_t559
43383,udp,dc_t854
41390,icmp,dc_t869
38025,icmp,dc_t585
38356,tcp,dc_t499
52882,tcp,dc_t379
18745,udp,dc_t594
65464,udp,dc_t750
57780,icmp,dc_t415
57062,icmp,dc_t511
64156,icmp,dc_t263
48196,udp,dc_t692
33127,udp,dc_t076
57797,udp,dc_t695
27439,tcp,dc_t855
16706,icmp,dc_t340
57796,tcp,dc_t055
62205,tcp,dc_t322
61759,tcp,dc_t588
4285,udp,dc_t635
63173,icmp,dc_t870
8689,tcp,dc_t807
27600,udp,dc_t055
41520,tcp,dc_t658
44179,tcp,dc_t027
9454,udp,dc_t623
27800,tcp,dc_t635
16263,icmp,dc_t038
44091,udp,dc_t321
33481,tcp,dc_t663
1405,tcp,dc_t807
54981,tcp,dc_t842
384,tcp,dc_t817
12539,udp,dc_t202
10340,icmp,dc_t636
8443,tcp,dc_t799
10690,icmp,dc_t245
24743,tcp,dc_t585
46164,icmp,dc_t965
47357,icmp,dc_t822
8488,tcp,dc_t722
61464,tcp,dc_t503
4501,icmp,dc_t233
28499,icmp,dc_t263
7626,udp,dc_t990
12805,icmp,dc_t644
34274,tcp,dc_t632
15989,tcp,dc_t361
62096,icmp,dc_t356
21216,icmp,dc_t936
22089,tcp,dc_t388
32874,udp,dc_t743
22137,tcp,dc_t181
58095,udp,dc_t766
42797,icmp,dc_t393
10512,icmp,dc_t387
10006,icmp,dc_t512
60984,tcp,dc_t439
28575,icmp,dc_t685
298,tcp,dc_t819
29625,icmp,dc_t265
34774,tcp,dc_t832
12071,tcp,dc_t161
51866,udp,dc_t912
19413,udp,dc_t193
64179,icmp,dc_t822
42442,icmp,dc_t262
24832,icmp,dc_t957
45224,icmp,dc_t573
41641,icmp,dc_t854
27017,icmp,dc_t818
56994,udp,dc_t510
26590,icmp,dc_t106
20928,udp,dc_t482
60373,tcp,dc_t203
51835,udp,dc_t059
24350,udp,dc_t436
9378,udp,dc_t171
28270,tcp,dc_t305
5945,udp,dc_t870
14316,icmp,dc_t043
57474,udp,dc_t250
8250,icmp,dc_t817
19024,icmp,dc_t728
4579,udp,dc_t151
42082,tcp,dc_t847
44560,tcp,dc_t018
25569,tcp,dc_t699
27719,udp,dc_t398
37536,icmp,dc_t615
18558,tcp,dc_t809
26337,tcp,dc_t817
8128,tcp,dc_t241
141,icmp,dc_t374
51611,icmp,dc_t565
4043,icmp,dc_t700
22023,icmp,dc_t747
20020,udp,dc_t750
29089,icmp,dc_t408
59794,tcp,dc_t277
59345,tcp,dc_t997
32541,tcp,dc_t157
37420,icmp,dc_t907
27263,udp,dc_t958
32130,icmp,dc_t319
33911,tcp,dc_t040
3176,udp,dc_t991
29563,udp,dc_t123
17939,tcp,dc_t855
4929,udp,dc_t379
2505,icmp,dc_t900
57559,tcp,dc_t148
27704,tcp,dc_t352
6800,tcp,dc_t435
35028,tcp,dc_t397
50667,udp,dc_t847
9090,icmp,dc_t400
22768,tcp,dc_t297
51542,tcp,dc_t088
48412,icmp,dc_t615
26837,tcp,dc_t005
683,icmp,dc_t568
41250,icmp,dc_t352
63072,icmp,dc_t786
54430,tcp,dc_t005
54937,tcp,dc_t043
61303,tcp,dc_t053
26457,icmp,dc_t325
21368,tcp,dc_t930
9581,icmp,dc_t790
15208,udp,dc_t833
20489,icmp,dc_t462
41708,icmp,dc_t524
62419,tcp,dc_t684
24407,icmp,dc_t772
28481,icmp,dc_t419
34929,tcp,dc_t541
57275,tcp,dc_t787
28163,icmp,dc_t875
33635,tcp,dc_t454
30242,udp,dc_t655
15538,tcp,dc_t624
45654,tcp,dc_t417
48461,icmp,dc_t483
6469,udp,dc_t555
8875,icmp,dc_t089
27633,icmp,dc_t934
37124,udp,dc_t640
59551,tcp,dc_t274
62902,tcp,dc_t953
49245,icmp,dc_t196
41063,udp,dc_t883
53982,tcp,dc_t961
27734,tcp,dc_t056
36972,tcp,dc_t916
14187,udp,dc_t207
54542,udp,dc_t250
52910,tcp,dc_t110
63440,icmp,dc_t272
46029,udp,dc_t360
52887,tcp,dc_t556
23975,icmp,dc_t951
63205,icmp,dc_t460
938,udp,dc_t717
12361,udp,dc_t322
33053,icmp,dc_t479
59333,udp,dc_t053
60223,tcp,dc_t575
36718,udp,dc_t775
30641,icmp,dc_t255
34841,udp,dc_t448
1300,tcp,dc_t257
31242,tcp,dc_t870
7744,udp,dc_t841
59884,udp,dc_t733
36935,tcp,dc_t008
45820,icmp,dc_t982
62262,tcp,dc_t011
52827,tcp,dc_t846
17690,icmp,dc_t699
49870,icmp,dc_t540
45867,udp,dc_t532
35039,tcp,dc_t856
17640,icmp,dc_t446
52829,tcp,dc_t607
13024,tcp,dc_t376
65167,udp,dc_t241
2268,udp,dc_t383
5084,udp,dc_t833
13391,tcp,dc_t912
7812,icmp,dc_t050
52128,udp,dc_t227
21370,tcp,dc_t736
49707,tcp,dc_t818
11728,icmp,dc_t511
44605,udp,dc_t350
27656,tcp,dc_t524
19040,icmp,dc_t460
48699,udp,dc_t961
17784,tcp,dc_t502
3626,icmp,dc_t064
25411,icmp,dc_t820
64269,icmp,dc_t912
44059,udp,dc_t191
24328,icmp,dc_t151
14717,icmp,dc_t858
52408,icmp,dc_t800
34818,udp,dc_t938
26056,udp,dc_t443
12708,tcp,dc_t456
35068,icmp,dc_t354
22997,tcp,dc_t313
11541,icmp,dc_t441
16416,udp,dc_t968
4704,tcp,dc_t883
21272,icmp,dc_t165
47807,icmp,dc_t015
32626,icmp,dc_t174
53188,tcp,dc_t518
7275,tcp,dc_t075
65430,udp,dc_t508
19340,udp,dc_t770
44480,icmp,dc_t356
35317,udp,dc_t867
59140,tcp,dc_t643
7371,icmp,dc_t890
39067,udp,dc_t771
3732,icmp,dc_t935
19836,tcp,dc_t498
51247,icmp,dc_t428
40361,udp,dc_t693
44780,tcp,dc_t871
22041,udp,dc_t534
64502,tcp,dc_t123
18756,icmp,dc_t112
40734,udp,dc_t885
16303,icmp,dc_t909
29899,icmp,dc_t168
61050,icmp,dc_t899
47334,tcp,dc_t291
32559,icmp,dc_t388
21233,tcp,dc_t278
46860,tcp,dc_t194
42132,udp,dc_t544
49069,tcp,dc_t763
5070,udp,dc_t398
58723,udp,dc_t171
61001,tcp,dc_t184
11895,tcp,dc_t622
22019,udp,dc_t733
23937,udp,dc_t201
48846,udp,dc_t322
33982,icmp,dc_t754
18118,tcp,dc_t928
56340,icmp,dc_t190
59042,tcp,dc_t113
13133,tcp,dc_t213
50687,tcp,dc_t062
58776,tcp,dc_t556
6977,udp,dc_t508
27691,tcp,dc_t562
30780,udp,dc_t372
24340,udp,dc_t441
58821,icmp,dc_t229
35074,icmp,dc_t143
60982,icmp,dc_t042
21716,icmp,dc_t286
26420,tcp,dc_t801
29199,udp,dc_t758
602,udp,dc_t388
47850,tcp,dc_t190
27171,tcp,dc_t084
39950,tcp,dc_t823
50152,udp,dc_t066
51045,icmp,dc_t510
64702,icmp,dc_t942
2859,tcp,dc_t960
54327,udp,dc_t331
46638,udp,dc_t512
49160,icmp,dc_t720
37611,tcp,dc_t576
11107,udp,dc_t023
53774,udp,dc_t517
39529,tcp,dc_t420
25863,udp,dc_t710
23317,tcp,dc_t669
50895,tcp,dc_t827
7314,tcp,dc_t350
14854,tcp,dc_t424
10311,udp,dc_t378
26293,udp,dc_t665
25159,udp,dc_t968
39399,icmp,dc_t550
54904,udp,dc_t535
4443,icmp,dc_t533
56635,tcp,dc_t776
61332,udp,dc_t715
47013,udp,dc_t040
28279,udp,dc_t479
16024,udp,dc_t065
51844,icmp,dc_t582
38490,icmp,dc_t169
42997,tcp,dc_t906
25324,icmp,dc_t205
55772,icmp,dc_t536
228,tcp,dc_t717
11883,udp,dc_t992
18543,icmp,dc_t425
9071,tcp,dc_t209
54484,icmp,dc_t868
23721,icmp,dc_t783
32995,icmp,dc_t462
62141,icmp,dc_t143
12100,udp,dc_t064
58688,icmp,dc_t719
11146,udp,dc_t950
48292,tcp,dc_t381
1512,icmp,dc_t944
54632,icmp,dc_t137
44995,icmp,dc_t188
22250,udp,dc_t847
65243,icmp,dc_t536
121,tcp,dc_t742
49634,tcp,dc_t050
43363,icmp,dc_t799
34604,icmp,dc_t093
1518,icmp,dc_t552
64425,icmp,dc_t699
4110,tcp,dc_t361
7561,udp,dc_t487
25017,tcp,dc_t355
65393,icmp,dc_t973
4773,tcp,dc_t107
28753,tcp,dc_t738
45042,icmp,dc_t673
61447,udp,dc_t315
24921,tcp,dc_t688
2630,icmp,dc_t071
43330,icmp,dc_t095
24667,icmp,dc_t850
16198,icmp,dc_t283
53348,udp,dc_t162
41929,udp,dc_t515
58867,icmp,dc_t772
4393,tcp,dc_t720
57318,icmp,dc_t353
41847,udp,dc_t678
13048,udp,dc_t226
54526,udp,dc_t950
52764,udp,dc_t164
59281,udp,dc_t421
47392,tcp,dc_t078
40342,udp,dc_t807
61708,icmp,dc_t303
4575,udp,dc_t979
3999,tcp,dc_t649
10164,icmp,dc_t196
55946,tcp,dc_t183
22455,tcp,dc_t002
25884,tcp,dc_t591
6283,icmp,dc_t471
36891,udp,dc_t125
39126,icmp,dc_t653
65263,udp,dc_t513
23235,tcp,dc_t395
43563,udp,dc_t816
8420,tcp,dc_t049
24802,udp,dc_t437
