2, 123456789012,eni-n8ygmwnn, 185.144.92.110, 255.35.60.234, 3526, icmp, 6, 22, 2000, 1620140671, 1620140801, REJECT, OK
2, 123456789012,eni-1zvthva5, 18.155.62.154, 147.241.176.11, 64078, icmp, 17, 13, 5000, 1620140689, 1620140815, ACCEPT, OK
2, 123456789012,eni-s5puj3nz, 44.148.65.35, 220.131.216.170, 1466, tcp, 6, 4, 17000, 1620140668, 1620140762, ACCEPT, OK
2, 123456789012,eni-94d05ipe, 147.138.181.179, 232.184.145.75, 6190, tcp, 17, 15, 24000, 1620140716, 1620140738, REJECT, OK
2, 123456789012,eni-oxwjg71f, 237.86.49.123, 182.238.73.106, 63424, tcp, 17, 3, 13000, 1620140744, 1620140819, REJECT, OK
2, 123456789012,eni-b0r6pk4i, 170.12.100.202, 109.4.222.173, 29601, udp, 6, 24, 20000, 1620140691, 1620140725, REJECT, OK
2, 123456789012,eni-5bvp1p5y, 57.129.165.97, 111.152.152.166, 25478, udp, 17, 24, 3000, 1620140706, 1620140801, ACCEPT, OK
2, 123456789012,eni-qtvybnpv, 188.224.102.254, 100.81.177.159, 52094, udp, 1, 24, 20000, 1620140747, 1620140795, REJECT, OK
2, 123456789012,eni-ghx6xau5, 208.103.59.155, 62.105.234.43, 5500, tcp, 6, 7, 1000, 1620140728, 1620140819, ACCEPT, OK
2, 123456789012,eni-maa4dsst, 11.184.119.137, 53.90.235.52, 25999, udp, 17, 16, 13000, 1620140679, 1620140781, ACCEPT, OK
2, 123456789012,eni-tv0h0o8l, 19.181.113.115, 225.66.66.78, 13031, icmp, 1, 2, 15000, 1620140725, 1620140782, REJECT, OK
2, 123456789012,eni-0vjoqo5a, 69.143.230.231, 193.180.0.198, 23274, icmp, 6, 15, 4000, 1620140693, 1620140744, REJECT, OK
2, 123456789012,eni-omaq7roz, 179.197.124.50, 34.90.217.32, 48470, icmp, 1, 14, 23000, 1620140748, 1620140729, ACCEPT, OK
2, 123456789012,eni-p7qo4tf6, 152.216.207.103, 37.78.71.223, 38531, icmp, 1, 1, 8000, 1620140742, 1620140755, REJECT, OK
2, 123456789012,eni-y84u9d93, 143.167.69.204, 82.113.214.43, 25725, tcp, 6, 17, 20000, 1620140671, 1620140725, REJECT, OK
2, 123456789012,eni-s0z5yfai, 199.191.136.151, 241.167.220.107, 47802, icmp, 1, 5, 11000, 1620140680, 1620140774, ACCEPT, OK
2, 123456789012,eni-wop0lj6u, 158.168.180.64, 186.124.230.95, 15952, icmp, 1, 13, 14000, 1620140674, 1620140815, REJECT, OK
2, 123456789012,eni-73qyrnu9, 24.47.103.188, 250.119.153.171, 23853, tcp, 1, 3, 7000, 1620140750, 1620140762, REJECT, OK
2, 123456789012,eni-j67f2cdt, 170.99.102.199, 183.61.215.162, 5111, tcp, 17, 8, 24000, 1620140673, 1620140796, ACCEPT, OK
2, 123456789012,eni-lhhcwmoi, 16.148.87.41, 253.147.106.236, 44208, tcp, 6, 11, 7000, 1620140747, 1620140800, REJECT, OK
2, 123456789012,eni-l6qffdjx, 106.189.78.53, 80.1.31.88, 8273, udp, 17, 18, 16000, 1620140703, 1620140793, REJECT, OK
2, 123456789012,eni-nbxk6ov0, 174.40.212.243, 90.176.244.51, 28430, tcp, 1, 7, 3000, 1620140704, 1620140807, REJECT, OK
2, 123456789012,eni-7ccswhuo, 113.103.252.129, 129.179.41.92, 9606, icmp, 17, 9, 23000, 1620140688, 1620140760, ACCEPT, OK
2, 123456789012,eni-0s0z7e50, 88.58.91.3, 108.77.56.25, 36393, tcp, 1, 17, 24000, 1620140729, 1620140794, REJECT, OK
2, 123456789012,eni-410nc5mq, 134.215.125.63, 143.150.213.155, 30046, udp, 17, 8, 17000, 1620140699, 1620140748, REJECT, OK
2, 123456789012,eni-d53giglc, 104.202.116.49, 52.18.200.180, 768, tcp, 17, 18, 4000, 1620140718, 1620140802, REJECT, OK
2, 123456789012,eni-a1q8nglh, 231.158.78.120, 69.62.67.46, 37045, icmp, 6, 20, 7000, 1620140713, 1620140748, REJECT, OK
2, 123456789012,eni-liw33b74, 4.22.230.72, 90.161.119.156, 42829, icmp, 1, 5, 20000, 1620140750, 1620140791, ACCEPT, OK
2, 123456789012,eni-6mc3zee0, 27.222.108.125, 169.178.34.25, 65446, tcp, 17, 8, 1000, 1620140750, 1620140799, ACCEPT, OK
2, 123456789012,eni-1g208p8c, 215.106.93.189, 67.175.177.83, 54341, icmp, 6, 4, 14000, 1620140720, 1620140749, ACCEPT, OK
2, 123456789012,eni-6o2vc59b, 228.93.103.112, 158.35.2.18, 48627, tcp, 1, 23, 2000, 1620140675, 1620140780, ACCEPT, OK
2, 123456789012,eni-zvs6dox3, 37.233.140.36, 195.103.64.78, 55456, tcp, 6, 4, 14000, 1620140702, 1620140806, ACCEPT, OK
2, 123456789012,eni-dto7e4xj, 182.16.127.120, 189.25.63.156, 36162, udp, 17, 25, 2000, 1620140736, 1620140802, ACCEPT, OK
2, 123456789012,eni-qcytd3hj, 204.197.227.225, 47.57.51.148, 38221, tcp, 6, 17, 2000, 1620140746, 1620140726, ACCEPT, OK
2, 123456789012,eni-ly9lb0sg, 69.66.65.45, 135.56.122.19, 30994, udp, 17, 10, 2000, 1620140756, 1620140769, REJECT, OK
2, 123456789012,eni-dhvyatna, 131.110.81.242, 131.114.121.52, 2500, tcp, 6, 16, 8000, 1620140723, 1620140738, ACCEPT, OK
2, 123456789012,eni-u233382o, 29.113.27.225, 35.180.64.222, 56818, icmp, 1, 11, 24000, 1620140681, 1620140733, REJECT, OK
2, 123456789012,eni-4lpo0vfy, 111.16.173.143, 116.90.185.93, 46805, tcp, 1, 1, 19000, 1620140760, 1620140723, ACCEPT, OK
2, 123456789012,eni-brg3ab8p, 101.39.66.228, 40.136.27.201, 41660, udp, 1, 10, 8000, 1620140732, 1620140775, ACCEPT, OK
2, 123456789012,eni-iwf4uc4a, 17.96.57.243, 115.45.130.172, 19012, tcp, 1, 19, 5000, 1620140746, 1620140778, REJECT, OK
2, 123456789012,eni-fm9zkj2c, 233.133.76.22, 86.18.153.96, 7134, udp, 17, 13, 21000, 1620140682, 1620140770, REJECT, OK
2, 123456789012,eni-fwxeolu3, 146.99.94.180, 227.137.49.62, 3479, udp, 6, 18, 9000, 1620140685, 1620140786, ACCEPT, OK
2, 123456789012,eni-7s74djii, 77.113.41.86, 91.126.79.10, 40046, icmp, 6, 24, 22000, 1620140694, 1620140732, REJECT, OK
2, 123456789012,eni-evoyqj7g, 216.137.245.174, 217.45.100.140, 35964, udp, 17, 5, 22000, 1620140699, 1620140808, REJECT, OK
2, 123456789012,eni-xad2sxkm, 99.113.254.68, 191.242.146.95, 3936, tcp, 6, 3, 1000, 1620140692, 1620140783, REJECT, OK
2, 123456789012,eni-m8g324cg, 20.109.12.132, 4.216.25.182, 29008, icmp, 17, 5, 14000, 1620140753, 1620140748, REJECT, OK
2, 123456789012,eni-43atumvz, 151.165.133.141, 126.23.12.218, 62780, tcp, 1, 23, 16000, 1620140712, 1620140730, ACCEPT, OK
2, 123456789012,eni-9b0xphg0, 104.105.10.52, 28.19.43.226, 10430, udp, 1, 17, 21000, 1620140723, 1620140752, REJECT, OK
2, 123456789012,eni-m48o9bd8, 124.122.64.34, 1.217.231.120, 3333, icmp, 17, 3, 15000, 1620140663, 1620140821, ACCEPT, OK
2, 123456789012,eni-6thabph0, 186.10.62.43, 137.92.112.52, 9946, tcp, 6, 5, 13000, 1620140752, 1620140767, ACCEPT, OK
2, 123456789012,eni-zjx820bc, 134.234.146.94, 133.13.251.105, 38247, icmp, 17, 23, 4000, 1620140664, 1620140799, REJECT, OK
2, 123456789012,eni-2p5zbc8e, 31.171.110.189, 143.226.32.133, 41564, tcp, 6, 21, 20000, 1620140680, 1620140723, ACCEPT, OK
2, 123456789012,eni-urgqgc9n, 181.171.123.101, 55.183.20.8, 52267, udp, 6, 21, 19000, 1620140727, 1620140726, ACCEPT, OK
2, 123456789012,eni-wyzwwdv0, 164.240.140.147, 99.210.206.173, 40629, tcp, 6, 20, 2000, 1620140692, 1620140807, ACCEPT, OK
2, 123456789012,eni-nqg73a02, 164.26.193.43, 83.56.148.87, 56989, udp, 1, 21, 19000, 1620140756, 1620140819, ACCEPT, OK
2, 123456789012,eni-qhi4vo4y, 130.10.207.3, 59.232.139.37, 14982, tcp, 17, 7, 19000, 1620140668, 1620140813, REJECT, OK
2, 123456789012,eni-na4be3of, 127.173.118.60, 252.65.80.197, 53210, icmp, 1, 12, 23000, 1620140712, 1620140726, REJECT, OK
2, 123456789012,eni-ddwz6462, 129.43.76.165, 202.93.196.199, 57003, tcp, 17, 20, 19000, 1620140717, 1620140795, REJECT, OK
2, 123456789012,eni-3jrcm2pd, 62.250.8.12, 128.236.207.52, 6642, tcp, 17, 17, 15000, 1620140666, 1620140767, ACCEPT, OK
2, 123456789012,eni-wq0rf11p, 123.212.229.43, 78.206.104.191, 42973, tcp, 1, 8, 4000, 1620140760, 1620140803, ACCEPT, OK
2, 123456789012,eni-34zsxzny, 84.136.56.88, 219.169.58.54, 20275, icmp, 17, 25, 6000, 1620140682, 1620140756, ACCEPT, OK
2, 123456789012,eni-hfna9mrq, 186.169.232.207, 51.35.203.38, 24150, udp, 1, 17, 3000, 1620140677, 1620140814, REJECT, OK
2, 123456789012,eni-qmkcc3ac, 142.219.155.181, 111.83.223.127, 27184, icmp, 6, 19, 12000, 1620140698, 1620140815, REJECT, OK
2, 123456789012,eni-9d2g7gwq, 147.244.155.223, 186.96.210.231, 60424, tcp, 1, 7, 15000, 1620140735, 1620140770, ACCEPT, OK
2, 123456789012,eni-o69bmvbb, 145.206.188.202, 213.138.131.156, 55427, udp, 6, 8, 23000, 1620140730, 1620140769, REJECT, OK
2, 123456789012,eni-65or3y8h, 44.91.237.129, 237.152.143.15, 45383, icmp, 1, 11, 23000, 1620140725, 1620140815, REJECT, OK
2, 123456789012,eni-zfe7fuv4, 173.98.249.36, 31.255.210.139, 46576, tcp, 6, 1, 8000, 1620140692, 1620140813, REJECT, OK
2, 123456789012,eni-0hxretlo, 239.187.86.103, 104.159.14.107, 43195, tcp, 6, 19, 6000, 1620140722, 1620140805, REJECT, OK
2, 123456789012,eni-tde3gi0z, 172.59.27.119, 239.151.170.16, 32950, icmp, 17, 4, 11000, 1620140729, 1620140782, ACCEPT, OK
2, 123456789012,eni-br41kj3c, 91.113.55.53, 82.219.11.160, 31094, udp, 1, 6, 6000, 1620140681, 1620140774, REJECT, OK
2, 123456789012,eni-00mbdarz, 142.197.135.215, 69.129.153.31, 18873, icmp, 6, 6, 22000, 1620140719, 1620140818, REJECT, OK
2, 123456789012,eni-1wpp3xxa, 187.107.195.68, 168.187.121.109, 29169, tcp, 17, 4, 14000, 1620140747, 1620140749, REJECT, OK
2, 123456789012,eni-25a302f2, 141.104.31.184, 198.139.138.76, 33958, tcp, 1, 6, 20000, 1620140670, 1620140821, REJECT, OK
2, 123456789012,eni-uyugjxa4, 15.231.146.22, 175.166.58.206, 26502, icmp, 6, 12, 4000, 1620140760, 1620140764, ACCEPT, OK
2, 123456789012,eni-ajzvrjki, 8.233.63.49, 41.83.26.82, 48356, udp, 17, 3, 25000, 1620140692, 1620140765, REJECT, OK
2, 123456789012,eni-66rij8ik, 236.45.133.245, 171.4.67.242, 36795, icmp, 6, 12, 23000, 1620140700, 1620140803, REJECT, OK
2, 123456789012,eni-nweqns5r, 197.241.216.108, 199.218.158.218, 53970, udp, 1, 9, 2000, 1620140699, 1620140731, REJECT, OK
2, 123456789012,eni-x4wpxmtg, 135.185.39.140, 149.47.122.243, 737, udp, 6, 4, 11000, 1620140663, 1620140811, REJECT, OK
2, 123456789012,eni-cwno3eym, 98.220.38.135, 230.103.4.34, 20285, tcp, 1, 16, 23000, 1620140737, 1620140792, ACCEPT, OK
2, 123456789012,eni-egozpm3c, 172.55.222.89, 150.35.91.236, 17504, udp, 1, 21, 25000, 1620140695, 1620140723, REJECT, OK
2, 123456789012,eni-57bxbftu, 86.255.213.167, 177.31.133.118, 42799, udp, 1, 16, 4000, 1620140677, 1620140726, REJECT, OK
2, 123456789012,eni-v5v0gf7p, 157.193.235.251, 97.32.232.156, 45107, icmp, 6, 13, 15000, 1620140705, 1620140769, ACCEPT, OK
2, 123456789012,eni-lts2adn7, 13.240.121.123, 206.181.30.132, 59973, udp, 6, 7, 13000, 1620140697, 1620140733, REJECT, OK
2, 123456789012,eni-wuboxzxj, 237.3.157.219, 198.227.24.21, 56715, tcp, 17, 16, 17000, 1620140661, 1620140812, ACCEPT, OK
2, 123456789012,eni-8c44zzas, 198.250.100.35, 247.164.23.91, 9301, tcp, 17, 14, 3000, 1620140688, 1620140738, ACCEPT, OK
2, 123456789012,eni-vgxycpit, 135.124.155.47, 143.36.218.146, 31305, tcp, 17, 2, 12000, 1620140752, 1620140730, ACCEPT, OK
2, 123456789012,eni-v2w7te3z, 158.134.126.114, 13.99.154.71, 2570, udp, 1, 4, 11000, 1620140687, 1620140811, REJECT, OK
2, 123456789012,eni-3pxiarr5, 131.207.157.228, 241.193.43.126, 59614, icmp, 17, 10, 23000, 1620140738, 1620140759, REJECT, OK
2, 123456789012,eni-ldhw0zp5, 171.15.135.63, 59.171.151.65, 51349, udp, 6, 25, 23000, 1620140710, 1620140765, REJECT, OK
2, 123456789012,eni-b6b90gs7, 84.22.103.202, 145.89.57.49, 40559, udp, 6, 4, 20000, 1620140731, 1620140725, ACCEPT, OK
2, 123456789012,eni-k4ozkcxv, 195.38.73.109, 255.136.117.224, 19207, icmp, 1, 3, 13000, 1620140701, 1620140797, REJECT, OK
2, 123456789012,eni-zbzqd8ra, 217.129.119.154, 117.167.158.113, 27497, udp, 6, 3, 19000, 1620140680, 1620140758, REJECT, OK
2, 123456789012,eni-ys0q0bgz, 15.149.112.120, 183.81.155.81, 61114, tcp, 17, 8, 2000, 1620140685, 1620140813, ACCEPT, OK
2, 123456789012,eni-pniilo06, 123.184.124.161, 215.51.49.141, 14651, tcp, 6, 6, 12000, 1620140686, 1620140782, REJECT, OK
2, 123456789012,eni-4uln15vu, 44.101.39.154, 92.235.13.102, 1928, tcp, 6, 10, 23000, 1620140708, 1620140779, ACCEPT, OK
2, 123456789012,eni-98flvrb9, 215.222.78.22, 56.113.81.236, 105, tcp, 6, 14, 2000, 1620140720, 1620140798, ACCEPT, OK
2, 123456789012,eni-wnbjhxgl, 238.81.7.221, 173.132.35.158, 6846, icmp, 17, 11, 23000, 1620140710, 1620140729, REJECT, OK
2, 123456789012,eni-e43u2pi9, 40.246.24.107, 16.158.165.119, 45336, tcp, 1, 11, 14000, 1620140738, 1620140735, REJECT, OK
2, 123456789012,eni-es0c5m1d, 240.17.214.107, 69.222.255.194, 50416, udp, 17, 11, 5000, 1620140740, 1620140802, ACCEPT, OK
2, 123456789012,eni-osq01awm, 142.106.178.36, 240.48.50.170, 50883, icmp, 1, 24, 11000, 1620140735, 1620140748, ACCEPT, OK
2, 123456789012,eni-jxpfguxw, 123.230.174.152, 54.209.209.161, 5298, tcp, 6, 11, 18000, 1620140706, 1620140767, REJECT, OK
2, 123456789012,eni-3madn2vh, 114.197.99.41, 111.153.119.30, 15998, icmp, 17, 24, 15000, 1620140749, 1620140813, ACCEPT, OK
2, 123456789012,eni-8r0rii7h, 106.32.186.206, 219.209.24.189, 65474, udp, 6, 9, 14000, 1620140712, 1620140742, REJECT, OK
2, 123456789012,eni-h08uoeua, 95.250.90.196, 3.72.173.154, 35033, udp, 1, 23, 2000, 1620140708, 1620140738, REJECT, OK
2, 123456789012,eni-rlgwhd59, 239.67.225.83, 253.192.205.105, 25237, tcp, 1, 10, 25000, 1620140665, 1620140787, ACCEPT, OK
2, 123456789012,eni-67a0szmd, 179.16.210.171, 26.154.85.187, 49360, tcp, 1, 20, 20000, 1620140661, 1620140745, REJECT, OK
2, 123456789012,eni-66vzwptu, 196.18.36.106, 85.144.24.162, 22134, tcp, 1, 6, 17000, 1620140667, 1620140793, ACCEPT, OK
2, 123456789012,eni-4xc7oylu, 232.202.202.163, 205.7.2.19, 32891, tcp, 6, 18, 21000, 1620140663, 1620140812, REJECT, OK
2, 123456789012,eni-cb7x3r3n, 63.142.140.174, 165.142.26.5, 31515, tcp, 1, 3, 4000, 1620140719, 1620140751, REJECT, OK
2, 123456789012,eni-v36h2jbr, 93.52.121.95, 58.172.87.203, 58125, udp, 1, 20, 3000, 1620140713, 1620140726, ACCEPT, OK
2, 123456789012,eni-728i7y3b, 106.166.223.110, 160.183.58.42, 5175, udp, 1, 6, 23000, 1620140715, 1620140761, ACCEPT, OK
2, 123456789012,eni-cf093l86, 119.88.240.234, 93.153.236.230, 47960, icmp, 6, 7, 7000, 1620140674, 1620140801, REJECT, OK
2, 123456789012,eni-3fq8wadl, 26.14.125.41, 1.52.195.236, 38783, icmp, 6, 13, 15000, 1620140667, 1620140753, REJECT, OK
2, 123456789012,eni-5r3jjb0p, 253.241.188.203, 209.12.152.241, 55722, udp, 1, 8, 19000, 1620140665, 1620140752, ACCEPT, OK
2, 123456789012,eni-sauzh1fb, 32.202.31.137, 249.250.225.63, 38548, udp, 17, 4, 24000, 1620140701, 1620140800, REJECT, OK
2, 123456789012,eni-levlk8au, 81.159.194.187, 98.205.226.240, 12864, tcp, 17, 21, 8000, 1620140668, 1620140736, REJECT, OK
2, 123456789012,eni-tfhgbd68, 140.187.115.123, 225.37.163.20, 55519, icmp, 17, 4, 1000, 1620140754, 1620140758, REJECT, OK
2, 123456789012,eni-1occwj9k, 19.206.121.33, 219.38.184.232, 29349, tcp, 1, 24, 16000, 1620140755, 1620140817, ACCEPT, OK
2, 123456789012,eni-e8gu3eze, 162.253.155.189, 241.57.16.169, 64661, tcp, 17, 11, 3000, 1620140725, 1620140740, ACCEPT, OK
2, 123456789012,eni-mkky11kz, 247.177.155.82, 10.241.85.171, 64074, icmp, 17, 23, 2000, 1620140665, 1620140751, REJECT, OK
2, 123456789012,eni-j54cmgwc, 109.47.43.211, 30.67.7.136, 36257, icmp, 1, 1, 12000, 1620140742, 1620140799, ACCEPT, OK
2, 123456789012,eni-w0b4cg12, 29.242.116.128, 206.69.2.222, 50158, tcp, 1, 19, 2000, 1620140726, 1620140779, REJECT, OK
2, 123456789012,eni-y1hfvw7z, 42.59.45.96, 217.119.233.19, 34565, tcp, 6, 24, 14000, 1620140700, 1620140768, REJECT, OK
2, 123456789012,eni-fa022lq8, 190.114.157.137, 222.71.183.30, 1794, udp, 17, 4, 15000, 1620140730, 1620140815, REJECT, OK
2, 123456789012,eni-ibbe5t0o, 250.26.124.229, 202.69.149.57, 20024, udp, 1, 1, 7000, 1620140685, 1620140781, REJECT, OK
2, 123456789012,eni-tw48sbyc, 147.148.118.74, 213.208.170.192, 7646, icmp, 1, 5, 22000, 1620140714, 1620140790, ACCEPT, OK
2, 123456789012,eni-0364ak4j, 34.93.199.237, 237.48.78.109, 47285, udp, 1, 18, 19000, 1620140671, 1620140727, REJECT, OK
2, 123456789012,eni-7bg8uioj, 246.232.89.147, 94.253.91.53, 25669, icmp, 1, 22, 3000, 1620140738, 1620140741, ACCEPT, OK
2, 123456789012,eni-6g1h48nz, 73.243.247.209, 228.160.78.214, 5171, tcp, 1, 12, 24000, 1620140722, 1620140810, ACCEPT, OK
2, 123456789012,eni-vjfm96s6, 209.35.169.234, 14.169.215.244, 24347, tcp, 6, 10, 2000, 1620140728, 1620140725, REJECT, OK
2, 123456789012,eni-8t1u7tkw, 127.10.211.214, 96.238.44.32, 8692, tcp, 17, 16, 24000, 1620140755, 1620140756, REJECT, OK
2, 123456789012,eni-jyfoqs9v, 119.237.45.8, 170.100.2.233, 60595, icmp, 1, 17, 18000, 1620140665, 1620140734, REJECT, OK
2, 123456789012,eni-glc6k2om, 89.99.158.144, 128.119.166.57, 15358, tcp, 1, 19, 8000, 1620140711, 1620140766, ACCEPT, OK
2, 123456789012,eni-of8ahg4b, 28.132.59.227, 231.178.239.232, 4942, icmp, 17, 4, 14000, 1620140748, 1620140729, REJECT, OK
2, 123456789012,eni-fkc7ugdp, 80.232.204.249, 153.105.182.95, 20775, icmp, 17, 24, 13000, 1620140677, 1620140817, REJECT, OK
2, 123456789012,eni-gp2x7mtf, 245.159.125.97, 42.75.88.70, 47208, tcp, 6, 13, 3000, 1620140697, 1620140803, REJECT, OK
2, 123456789012,eni-ui46eu6h, 170.4.140.177, 213.65.30.52, 10306, tcp, 6, 15, 16000, 1620140699, 1620140798, REJECT, OK
2, 123456789012,eni-uqd0z3ya, 252.96.195.113, 213.242.51.247, 52779, icmp, 1, 2, 25000, 1620140668, 1620140734, ACCEPT, OK
2, 123456789012,eni-9qbo4xmi, 192.213.131.56, 180.207.247.131, 41747, udp, 6, 13, 10000, 1620140759, 1620140783, ACCEPT, OK
2, 123456789012,eni-9ee331a4, 103.230.175.154, 209.14.3.78, 38070, udp, 6, 14, 12000, 1620140720, 1620140817, REJECT, OK
2, 123456789012,eni-yfk78i1q, 171.225.179.249, 115.177.156.10, 37222, tcp, 17, 25, 19000, 1620140694, 1620140797, REJECT, OK
2, 123456789012,eni-6q9vx3zh, 177.178.47.154, 24.230.137.229, 49332, tcp, 1, 2, 3000, 1620140690, 1620140816, ACCEPT, OK
2, 123456789012,eni-as8jr801, 175.33.137.28, 167.118.55.96, 31809, icmp, 1, 6, 20000, 1620140749, 1620140800, ACCEPT, OK
2, 123456789012,eni-vxqci5i6, 93.40.107.181, 186.27.165.198, 37739, icmp, 6, 25, 7000, 1620140747, 1620140754, REJECT, OK
2, 123456789012,eni-l7ub5taw, 131.84.215.3, 95.126.196.220, 46995, udp, 1, 9, 1000, 1620140687, 1620140803, REJECT, OK
2, 123456789012,eni-6cyss73z, 2.75.166.146, 249.182.221.139, 33656, tcp, 17, 12, 19000, 1620140709, 1620140799, REJECT, OK
2, 123456789012,eni-uiuyqbr7, 2.1.52.184, 138.140.163.73, 21199, tcp, 6, 19, 5000, 1620140662, 1620140735, REJECT, OK
2, 123456789012,eni-cyd08xb1, 96.197.85.220, 1.54.0.113, 64497, udp, 1, 6, 11000, 1620140662, 1620140795, REJECT, OK
2, 123456789012,eni-ap9yacrf, 174.68.23.189, 234.142.243.44, 41762, tcp, 17, 5, 4000, 1620140687, 1620140810, REJECT, OK
2, 123456789012,eni-35fbzmb5, 108.192.4.53, 50.51.177.172, 58153, tcp, 6, 3, 25000, 1620140689, 1620140722, ACCEPT, OK
2, 123456789012,eni-lq0o0ksp, 80.203.247.78, 221.1.159.123, 34747, tcp, 1, 9, 23000, 1620140690, 1620140809, REJECT, OK
2, 123456789012,eni-kkfh94wm, 237.173.229.77, 76.47.176.153, 28714, udp, 1, 25, 4000, 1620140671, 1620140817, ACCEPT, OK
2, 123456789012,eni-4n0g7pta, 106.103.36.217, 117.172.61.137, 55189, udp, 6, 9, 7000, 1620140721, 1620140798, ACCEPT, OK
2, 123456789012,eni-ol05knwm, 105.95.201.202, 17.10.122.97, 34782, udp, 1, 5, 24000, 1620140712, 1620140753, ACCEPT, OK
2, 123456789012,eni-vb2dqhzg, 180.117.85.211, 245.10.233.180, 40691, tcp, 17, 22, 13000, 1620140707, 1620140819, ACCEPT, OK
2, 123456789012,eni-c7ozg8tw, 237.30.35.191, 139.28.112.192, 44664, udp, 1, 5, 20000, 1620140701, 1620140738, REJECT, OK
2, 123456789012,eni-7jcod6ac, 177.197.34.159, 124.12.241.33, 32531, udp, 17, 15, 11000, 1620140699, 1620140738, ACCEPT, OK
2, 123456789012,eni-btybrfr1, 110.29.146.237, 96.167.198.124, 16078, udp, 6, 24, 15000, 1620140672, 1620140813, ACCEPT, OK
2, 123456789012,eni-w0r6vei1, 180.132.189.7, 185.246.74.216, 57905, udp, 1, 23, 4000, 1620140734, 1620140805, REJECT, OK
2, 123456789012,eni-zgh3j3bx, 254.60.49.170, 81.165.233.14, 23537, icmp, 17, 8, 2000, 1620140688, 1620140784, ACCEPT, OK
2, 123456789012,eni-loe36u67, 81.122.34.89, 94.213.150.249, 64464, udp, 6, 2, 12000, 1620140735, 1620140741, REJECT, OK
2, 123456789012,eni-hetnbgac, 4.129.178.183, 164.114.60.39, 9056, tcp, 17, 18, 19000, 1620140746, 1620140749, REJECT, OK
2, 123456789012,eni-3fkk3ejf, 23.243.20.195, 171.217.232.15, 36428, tcp, 6, 19, 7000, 1620140686, 1620140789, REJECT, OK
2, 123456789012,eni-1xy6grku, 158.234.110.117, 248.9.243.64, 28030, tcp, 1, 11, 25000, 1620140726, 1620140785, ACCEPT, OK
2, 123456789012,eni-0lecf1sy, 194.147.45.236, 169.167.39.53, 17334, icmp, 17, 5, 10000, 1620140696, 1620140817, ACCEPT, OK
2, 123456789012,eni-omtfpgpy, 244.60.52.255, 179.206.165.98, 45184, icmp, 1, 6, 19000, 1620140667, 1620140776, REJECT, OK
2, 123456789012,eni-jnogyn1r, 101.224.147.72, 64.47.97.141, 23820, udp, 6, 7, 15000, 1620140738, 1620140725, ACCEPT, OK
2, 123456789012,eni-bc8j160b, 64.213.44.26, 60.15.245.199, 16952, tcp, 6, 21, 1000, 1620140749, 1620140753, ACCEPT, OK
2, 123456789012,eni-sii933gy, 225.105.205.44, 195.47.131.72, 24506, icmp, 6, 17, 2000, 1620140689, 1620140784, ACCEPT, OK
2, 123456789012,eni-mqsnahvg, 132.113.239.170, 250.61.243.193, 39832, udp, 6, 10, 4000, 1620140760, 1620140815, ACCEPT, OK
2, 123456789012,eni-h6clg6kx, 65.233.47.14, 122.225.180.124, 15185, udp, 17, 4, 10000, 1620140717, 1620140813, ACCEPT, OK
2, 123456789012,eni-iesaarbb, 229.232.38.106, 14.18.165.16, 4419, tcp, 1, 21, 23000, 1620140744, 1620140737, ACCEPT, OK
2, 123456789012,eni-dmismtqx, 211.182.75.249, 203.203.47.172, 29266, tcp, 1, 21, 4000, 1620140705, 1620140733, ACCEPT, OK
2, 123456789012,eni-ykkw4ihs, 163.216.23.230, 108.238.189.4, 61607, udp, 6, 3, 10000, 1620140737, 1620140767, ACCEPT, OK
2, 123456789012,eni-uviej2ku, 226.184.77.182, 28.235.92.59, 54977, icmp, 17, 12, 25000, 1620140714, 1620140722, REJECT, OK
2, 123456789012,eni-re35nf6y, 134.131.96.95, 222.169.234.142, 53636, tcp, 17, 20, 18000, 1620140711, 1620140776, REJECT, OK
2, 123456789012,eni-ndxx91r4, 130.212.39.62, 200.240.46.149, 22083, icmp, 1, 4, 5000, 1620140694, 1620140741, REJECT, OK
2, 123456789012,eni-g4g0ulfz, 46.76.142.138, 255.33.59.222, 20627, tcp, 17, 18, 20000, 1620140742, 1620140742, REJECT, OK
2, 123456789012,eni-2usq3qiq, 208.78.151.253, 138.220.112.229, 19291, udp, 17, 21, 11000, 1620140743, 1620140796, REJECT, OK
2, 123456789012,eni-naavu0c8, 216.220.128.39, 182.137.198.169, 40964, tcp, 17, 20, 14000, 1620140745, 1620140726, REJECT, OK
2, 123456789012,eni-ziejnvui, 90.211.248.229, 151.100.81.241, 41319, udp, 1, 23, 15000, 1620140719, 1620140818, ACCEPT, OK
2, 123456789012,eni-06fk2p9t, 130.145.163.206, 182.113.125.13, 43119, tcp, 1, 8, 11000, 1620140664, 1620140723, REJECT, OK
2, 123456789012,eni-bb5oeiwf, 169.183.186.124, 154.219.35.154, 38288, tcp, 6, 16, 12000, 1620140718, 1620140783, ACCEPT, OK
2, 123456789012,eni-r7nc5nti, 43.210.143.154, 16.207.57.241, 36574, udp, 1, 18, 22000, 1620140706, 1620140811, REJECT, OK
